SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/14/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","2E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","2E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","2E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","5E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","5E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.7E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","1E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","e3a600a6-5a85-4679-9721-1c0d192ed142","Storage","Tables","All","Delete Operations","0.0001","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","e776ccb8-0827-4253-9f8b-23470e8ddbd6","Storage","Queues v2","EU West","LRS Class 1 Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","7.1E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/21/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","2.5E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","6E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/23/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","2E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","0.000519","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","0.004452","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","0.018904","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","32c3ebec-1646-49e3-8127-2cafbd3a04d8","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer In","7.6E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0055","0.000008"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0068","0.000010"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0132","0.000020"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0539","0.000082"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","1.5359","0.002304"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","6a99015c-d33f-4f46-ae59-2e4d14091aa8","Storage","Files","All","Protocol Operations","0.0286","0.000043"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/14/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","3.2E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/16/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/17/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","2.7E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/21/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","4.8E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","6.6E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/26/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/29/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/1/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/2/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/6/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/7/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/8/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/9/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","1.6E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/11/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/12/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","1.6E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/14/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/16/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/17/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","8E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/19/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","9E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","9.3E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","9.2E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","796dcdc6-0e8b-485e-9c26-39fe59848b9d","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer In","1.9E-05","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","1E-06","0.000000"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.000502","0.000038"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/28/2025","ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf","Storage","Files","All","LRS Data Stored","0.00013","0.000010"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/14/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0012","0.000005"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/15/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/16/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/17/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/18/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/19/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/20/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/21/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/22/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/23/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/24/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/25/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/26/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/27/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/28/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/29/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/1/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/2/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/4/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/5/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/6/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/7/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/8/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/9/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/10/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/11/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/12/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/13/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/14/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/15/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/16/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/17/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/18/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/19/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/20/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0004","0.000002"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/22/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/23/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/24/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/25/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0002","0.000001"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/26/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0055","0.000024"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","5/27/2025","3e3981ec-a567-4790-9b06-484295b9b3dc","Storage","Tiered Block Blob","EU West","All Other Operations","0.0025","0.000011"
"Patrocinio de Microsoft Azure","01e23971-61c4-4cb3-8d6e-9e6e9dc50790","4/14/2025","4e17851a-a733-4d2f-91ce-4cabf5963024","Storage","Tiered Block Blob","EU West","LRS List and Create Container Operations","0.0004","0.000021"
